TIMESTAMP,EXP_DATE,SYMBOL,INSTRUMENT,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2022-10-19,2022-10-27,PPLPHARMA,,200.0,200.0,190.0,190.0,0.0,0.0,0.0,0.0,,0.0
2022-10-19,2022-11-24,PPLPHARMA,,200.0,200.0,190.0,190.0,0.0,0.0,0.0,0.0,,0.0
2022-10-19,2022-12-29,PPLPHARMA,,200.0,200.0,190.0,190.0,0.0,0.0,0.0,0.0,,0.0
2022-10-20,2022-10-27,PPLPHARMA,,180.5,180.5,180.5,180.5,0.0,0.0,0.0,0.0,,0.0
2022-10-20,2022-11-24,PPLPHARMA,,180.5,180.5,180.5,180.5,0.0,0.0,0.0,0.0,,0.0
2022-10-20,2022-12-29,PPLPHARMA,,180.5,180.5,180.5,180.5,0.0,0.0,0.0,0.0,,0.0
2022-10-21,2022-10-27,PPLPHARMA,,171.5,171.5,171.5,171.5,0.0,0.0,0.0,0.0,,0.0
2022-10-21,2022-11-24,PPLPHARMA,,171.5,171.5,171.5,171.5,0.0,0.0,0.0,0.0,,0.0
2022-10-21,2022-12-29,PPLPHARMA,,171.5,171.5,171.5,171.5,0.0,0.0,0.0,0.0,,0.0
2022-10-24,2022-10-27,PPLPHARMA,,169.5,179.55,162.95,164.9,0.0,0.0,0.0,0.0,,0.0
2022-10-24,2022-11-24,PPLPHARMA,,169.5,179.55,162.95,164.9,0.0,0.0,0.0,0.0,,0.0
2022-10-24,2022-12-29,PPLPHARMA,,169.5,179.55,162.95,164.9,0.0,0.0,0.0,0.0,,0.0
2022-10-25,2022-10-27,PPLPHARMA,,156.7,173.1,156.7,171.4,0.0,0.0,0.0,0.0,,0.0
2022-10-25,2022-11-24,PPLPHARMA,,156.7,173.1,156.7,171.4,0.0,0.0,0.0,0.0,,0.0
2022-10-25,2022-12-29,PPLPHARMA,,156.7,173.1,156.7,171.4,0.0,0.0,0.0,0.0,,0.0
2022-10-27,2022-10-27,PPLPHARMA,,166.15,169.9,162.85,162.85,0.0,0.0,0.0,0.0,,0.0
2022-10-27,2022-11-24,PPLPHARMA,,166.15,169.9,162.85,162.85,0.0,0.0,0.0,0.0,,0.0
2022-10-27,2022-12-29,PPLPHARMA,,166.15,169.9,162.85,162.85,0.0,0.0,0.0,0.0,,0.0
2022-10-28,2022-11-24,PPLPHARMA,,156.55,162.7,154.75,158.45,0.0,0.0,0.0,0.0,,0.0
2022-10-28,2022-12-29,PPLPHARMA,,156.55,162.7,154.75,158.45,0.0,0.0,0.0,0.0,,0.0
2022-10-28,2023-01-25,PPLPHARMA,,156.55,162.7,154.75,158.45,0.0,0.0,0.0,0.0,,0.0
2022-10-31,2022-11-24,PPLPHARMA,,151.0,166.35,151.0,164.9,0.0,0.0,0.0,0.0,,0.0
2022-10-31,2022-12-29,PPLPHARMA,,151.0,166.35,151.0,164.9,0.0,0.0,0.0,0.0,,0.0
2022-10-31,2023-01-25,PPLPHARMA,,151.0,166.35,151.0,164.9,0.0,0.0,0.0,0.0,,0.0
2022-11-01,2022-11-24,PPLPHARMA,,163.35,172.7,157.55,159.0,0.0,0.0,0.0,0.0,,0.0
2022-11-01,2022-12-29,PPLPHARMA,,163.35,172.7,157.55,159.0,0.0,0.0,0.0,0.0,,0.0
2022-11-01,2023-01-25,PPLPHARMA,,163.35,172.7,157.55,159.0,0.0,0.0,0.0,0.0,,0.0
2022-11-02,2022-11-24,PPLPHARMA,,163.0,166.95,162.25,166.95,0.0,0.0,0.0,0.0,,0.0
2022-11-02,2022-12-29,PPLPHARMA,,163.0,166.95,162.25,166.95,0.0,0.0,0.0,0.0,,0.0
2022-11-02,2023-01-25,PPLPHARMA,,163.0,166.95,162.25,166.95,0.0,0.0,0.0,0.0,,0.0
2022-11-03,2022-11-24,PPLPHARMA,,166.9,178.95,160.35,175.0,0.0,0.0,0.0,0.0,,0.0
2022-11-03,2022-12-29,PPLPHARMA,,166.9,178.95,160.35,175.0,0.0,0.0,0.0,0.0,,0.0
2022-11-03,2023-01-25,PPLPHARMA,,166.9,178.95,160.35,175.0,0.0,0.0,0.0,0.0,,0.0
2022-11-04,2022-11-24,PPLPHARMA,,175.0,177.6,168.35,169.6,0.0,0.0,0.0,0.0,,0.0
2022-11-04,2022-12-29,PPLPHARMA,,175.0,177.6,168.35,169.6,0.0,0.0,0.0,0.0,,0.0
2022-11-04,2023-01-25,PPLPHARMA,,175.0,177.6,168.35,169.6,0.0,0.0,0.0,0.0,,0.0
2022-11-07,2022-11-24,PPLPHARMA,,171.3,172.0,161.1,163.9,0.0,0.0,0.0,0.0,,0.0
2022-11-07,2022-12-29,PPLPHARMA,,171.3,172.0,161.1,163.9,0.0,0.0,0.0,0.0,,0.0
2022-11-07,2023-01-25,PPLPHARMA,,171.3,172.0,161.1,163.9,0.0,0.0,0.0,0.0,,0.0
2022-11-09,2022-11-24,PPLPHARMA,,156.0,161.0,155.25,156.6,0.0,0.0,0.0,0.0,,0.0
2022-11-09,2022-12-29,PPLPHARMA,,156.0,161.0,155.25,156.6,0.0,0.0,0.0,0.0,,0.0
2022-11-09,2023-01-25,PPLPHARMA,,156.0,161.0,155.25,156.6,0.0,0.0,0.0,0.0,,0.0
2022-11-10,2022-11-24,PPLPHARMA,,155.0,157.4,136.0,142.95,0.0,0.0,0.0,0.0,,0.0
2022-11-10,2022-12-29,PPLPHARMA,,155.0,157.4,136.0,142.95,0.0,0.0,0.0,0.0,,0.0
2022-11-10,2023-01-25,PPLPHARMA,,155.0,157.4,136.0,142.95,0.0,0.0,0.0,0.0,,0.0
2022-11-11,2022-11-24,PPLPHARMA,,144.95,146.6,138.1,140.7,0.0,0.0,0.0,0.0,,0.0
2022-11-11,2022-12-29,PPLPHARMA,,144.95,146.6,138.1,140.7,0.0,0.0,0.0,0.0,,0.0
2022-11-11,2023-01-25,PPLPHARMA,,144.95,146.6,138.1,140.7,0.0,0.0,0.0,0.0,,0.0
2022-11-14,2022-11-24,PPLPHARMA,,142.0,143.7,138.25,139.5,0.0,0.0,0.0,0.0,,0.0
2022-11-14,2022-12-29,PPLPHARMA,,142.0,143.7,138.25,139.5,0.0,0.0,0.0,0.0,,0.0
2022-11-14,2023-01-25,PPLPHARMA,,142.0,143.7,138.25,139.5,0.0,0.0,0.0,0.0,,0.0
2022-11-15,2022-11-24,PPLPHARMA,,140.55,141.7,138.5,139.25,0.0,0.0,0.0,0.0,,0.0
2022-11-15,2022-12-29,PPLPHARMA,,140.55,141.7,138.5,139.25,0.0,0.0,0.0,0.0,,0.0
2022-11-15,2023-01-25,PPLPHARMA,,140.55,141.7,138.5,139.25,0.0,0.0,0.0,0.0,,0.0
2022-11-16,2022-11-24,PPLPHARMA,,139.35,140.8,133.25,133.8,0.0,0.0,0.0,0.0,,0.0
2022-11-16,2022-12-29,PPLPHARMA,,139.35,140.8,133.25,133.8,0.0,0.0,0.0,0.0,,0.0
2022-11-16,2023-01-25,PPLPHARMA,,139.35,140.8,133.25,133.8,0.0,0.0,0.0,0.0,,0.0
2022-11-17,2022-11-24,PPLPHARMA,,133.85,135.0,125.2,126.65,0.0,0.0,0.0,0.0,,0.0
2022-11-17,2022-12-29,PPLPHARMA,,133.85,135.0,125.2,126.65,0.0,0.0,0.0,0.0,,0.0
2022-11-17,2023-01-25,PPLPHARMA,,133.85,135.0,125.2,126.65,0.0,0.0,0.0,0.0,,0.0
2022-11-18,2022-11-24,PPLPHARMA,,127.85,139.25,126.0,136.05,0.0,0.0,0.0,0.0,,0.0
2022-11-18,2022-12-29,PPLPHARMA,,127.85,139.25,126.0,136.05,0.0,0.0,0.0,0.0,,0.0
2022-11-18,2023-01-25,PPLPHARMA,,127.85,139.25,126.0,136.05,0.0,0.0,0.0,0.0,,0.0
2022-11-21,2022-11-24,PPLPHARMA,,136.95,140.4,133.3,133.95,0.0,0.0,0.0,0.0,,0.0
2022-11-21,2022-12-29,PPLPHARMA,,136.95,140.4,133.3,133.95,0.0,0.0,0.0,0.0,,0.0
2022-11-21,2023-01-25,PPLPHARMA,,136.95,140.4,133.3,133.95,0.0,0.0,0.0,0.0,,0.0
2022-11-22,2022-11-24,PPLPHARMA,,134.7,135.3,128.25,128.75,0.0,0.0,0.0,0.0,,0.0
2022-11-22,2022-12-29,PPLPHARMA,,134.7,135.3,128.25,128.75,0.0,0.0,0.0,0.0,,0.0
2022-11-22,2023-01-25,PPLPHARMA,,134.7,135.3,128.25,128.75,0.0,0.0,0.0,0.0,,0.0
2022-11-23,2022-11-24,PPLPHARMA,,129.5,133.75,129.4,133.15,0.0,0.0,0.0,0.0,,0.0
2022-11-23,2022-12-29,PPLPHARMA,,129.5,133.75,129.4,133.15,0.0,0.0,0.0,0.0,,0.0
2022-11-23,2023-01-25,PPLPHARMA,,129.5,133.75,129.4,133.15,0.0,0.0,0.0,0.0,,0.0
2022-11-24,2022-11-24,PPLPHARMA,,134.0,135.1,131.9,132.65,0.0,0.0,0.0,0.0,,0.0
2022-11-24,2022-12-29,PPLPHARMA,,134.0,135.1,131.9,132.65,0.0,0.0,0.0,0.0,,0.0
2022-11-24,2023-01-25,PPLPHARMA,,134.0,135.1,131.9,132.65,0.0,0.0,0.0,0.0,,0.0
2022-11-25,2022-12-29,PPLPHARMA,,133.0,137.8,132.55,133.6,0.0,0.0,0.0,0.0,,0.0
2022-11-25,2023-01-25,PPLPHARMA,,133.0,137.8,132.55,133.6,0.0,0.0,0.0,0.0,,0.0
2022-11-25,2023-02-23,PPLPHARMA,,133.0,137.8,132.55,133.6,0.0,0.0,0.0,0.0,,0.0
2022-11-28,2022-12-29,PPLPHARMA,,134.6,136.55,131.65,132.1,0.0,0.0,0.0,0.0,,0.0
2022-11-28,2023-01-25,PPLPHARMA,,134.6,136.55,131.65,132.1,0.0,0.0,0.0,0.0,,0.0
2022-11-28,2023-02-23,PPLPHARMA,,134.6,136.55,131.65,132.1,0.0,0.0,0.0,0.0,,0.0
2022-11-29,2022-12-29,PPLPHARMA,,132.5,140.4,132.5,135.7,0.0,0.0,0.0,0.0,,0.0
2022-11-29,2023-01-25,PPLPHARMA,,132.5,140.4,132.5,135.7,0.0,0.0,0.0,0.0,,0.0
2022-11-29,2023-02-23,PPLPHARMA,,132.5,140.4,132.5,135.7,0.0,0.0,0.0,0.0,,0.0
2022-11-30,2022-12-29,PPLPHARMA,,135.85,136.5,133.55,134.3,0.0,0.0,0.0,0.0,,0.0
2022-11-30,2023-01-25,PPLPHARMA,,135.85,136.5,133.55,134.3,0.0,0.0,0.0,0.0,,0.0
2022-11-30,2023-02-23,PPLPHARMA,,135.85,136.5,133.55,134.3,0.0,0.0,0.0,0.0,,0.0
2022-12-01,2022-12-29,PPLPHARMA,,135.0,145.8,133.85,137.95,0.0,0.0,0.0,0.0,,0.0
2022-12-01,2023-01-25,PPLPHARMA,,135.0,145.8,133.85,137.95,0.0,0.0,0.0,0.0,,0.0
2022-12-01,2023-02-23,PPLPHARMA,,135.0,145.8,133.85,137.95,0.0,0.0,0.0,0.0,,0.0
2022-12-02,2022-12-29,PPLPHARMA,,138.65,142.3,136.95,140.8,0.0,0.0,0.0,0.0,,0.0
2022-12-02,2023-01-25,PPLPHARMA,,138.65,142.3,136.95,140.8,0.0,0.0,0.0,0.0,,0.0
2022-12-02,2023-02-23,PPLPHARMA,,138.65,142.3,136.95,140.8,0.0,0.0,0.0,0.0,,0.0
2022-12-05,2022-12-29,PPLPHARMA,,141.6,143.85,140.55,142.05,0.0,0.0,0.0,0.0,,0.0
2022-12-05,2023-01-25,PPLPHARMA,,141.6,143.85,140.55,142.05,0.0,0.0,0.0,0.0,,0.0
2022-12-05,2023-02-23,PPLPHARMA,,141.6,143.85,140.55,142.05,0.0,0.0,0.0,0.0,,0.0
2022-12-06,2022-12-29,PPLPHARMA,,142.05,143.4,136.95,137.15,0.0,0.0,0.0,0.0,,0.0
2022-12-06,2023-01-25,PPLPHARMA,,142.05,143.4,136.95,137.15,0.0,0.0,0.0,0.0,,0.0
2022-12-06,2023-02-23,PPLPHARMA,,142.05,143.4,136.95,137.15,0.0,0.0,0.0,0.0,,0.0
2022-12-07,2022-12-29,PPLPHARMA,,137.8,138.45,133.3,134.55,0.0,0.0,0.0,0.0,,0.0
2022-12-07,2023-01-25,PPLPHARMA,,137.8,138.45,133.3,134.55,0.0,0.0,0.0,0.0,,0.0
