TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2022-11-03,,PPLPHARMA,2022-11-24,162.99,174.76,156.59,170.9,,0.0,0.0,0.0,,0.0
2022-11-03,,PPLPHARMA,2022-12-29,162.99,174.76,156.59,170.9,,0.0,0.0,0.0,,0.0
2022-11-03,,PPLPHARMA,2023-01-25,162.99,174.76,156.59,170.9,,0.0,0.0,0.0,,0.0
2022-11-04,,PPLPHARMA,2022-11-24,170.9,173.44,164.4,165.62,,0.0,0.0,0.0,,0.0
2022-11-04,,PPLPHARMA,2022-12-29,170.9,173.44,164.4,165.62,,0.0,0.0,0.0,,0.0
2022-11-04,,PPLPHARMA,2023-01-25,170.9,173.44,164.4,165.62,,0.0,0.0,0.0,,0.0
2022-11-07,,PPLPHARMA,2022-11-24,167.28,167.97,157.32,160.06,,0.0,0.0,0.0,,0.0
2022-11-07,,PPLPHARMA,2022-12-29,167.28,167.97,157.32,160.06,,0.0,0.0,0.0,,0.0
2022-11-07,,PPLPHARMA,2023-01-25,167.28,167.97,157.32,160.06,,0.0,0.0,0.0,,0.0
2022-11-09,,PPLPHARMA,2022-11-24,152.34,157.23,151.61,152.93,,0.0,0.0,0.0,,0.0
2022-11-09,,PPLPHARMA,2022-12-29,152.34,157.23,151.61,152.93,,0.0,0.0,0.0,,0.0
2022-11-09,,PPLPHARMA,2023-01-25,152.34,157.23,151.61,152.93,,0.0,0.0,0.0,,0.0
2022-11-10,,PPLPHARMA,2022-11-24,151.37,153.71,132.81,139.6,,0.0,0.0,0.0,,0.0
2022-11-10,,PPLPHARMA,2022-12-29,151.37,153.71,132.81,139.6,,0.0,0.0,0.0,,0.0
2022-11-10,,PPLPHARMA,2023-01-25,151.37,153.71,132.81,139.6,,0.0,0.0,0.0,,0.0
2022-11-11,,PPLPHARMA,2022-11-24,141.55,143.16,134.86,137.4,,0.0,0.0,0.0,,0.0
2022-11-11,,PPLPHARMA,2022-12-29,141.55,143.16,134.86,137.4,,0.0,0.0,0.0,,0.0
2022-11-11,,PPLPHARMA,2023-01-25,141.55,143.16,134.86,137.4,,0.0,0.0,0.0,,0.0
2022-11-14,,PPLPHARMA,2022-11-24,138.67,140.33,135.01,136.23,,0.0,0.0,0.0,,0.0
2022-11-14,,PPLPHARMA,2022-12-29,138.67,140.33,135.01,136.23,,0.0,0.0,0.0,,0.0
2022-11-14,,PPLPHARMA,2023-01-25,138.67,140.33,135.01,136.23,,0.0,0.0,0.0,,0.0
2022-11-15,,PPLPHARMA,2022-11-24,137.26,138.38,135.25,135.99,,0.0,0.0,0.0,,0.0
2022-11-15,,PPLPHARMA,2022-12-29,137.26,138.38,135.25,135.99,,0.0,0.0,0.0,,0.0
2022-11-15,,PPLPHARMA,2023-01-25,137.26,138.38,135.25,135.99,,0.0,0.0,0.0,,0.0
2022-11-16,,PPLPHARMA,2022-11-24,136.08,137.5,130.13,130.66,,0.0,0.0,0.0,,0.0
2022-11-16,,PPLPHARMA,2022-12-29,136.08,137.5,130.13,130.66,,0.0,0.0,0.0,,0.0
2022-11-16,,PPLPHARMA,2023-01-25,136.08,137.5,130.13,130.66,,0.0,0.0,0.0,,0.0
